deploy_ts,pod_name,workload_type,scheduler
1778944041.695484173,fusion-workload-37,fusion,dqn-scheduler
1778944061.944502358,fusion-workload-38,fusion,dqn-scheduler
1778944082.175067093,fusion-workload-39,fusion,dqn-scheduler
1778944102.407552860,fusion-workload-40,fusion,dqn-scheduler
1778944122.660645418,fusion-workload-41,fusion,dqn-scheduler
1778944142.922252737,fusion-workload-42,fusion,dqn-scheduler
1778944163.170937587,fusion-workload-43,fusion,dqn-scheduler
1778944183.401022344,fusion-workload-44,fusion,dqn-scheduler
1778944203.638868404,fusion-workload-45,fusion,dqn-scheduler
1778944223.878578675,fusion-workload-46,fusion,dqn-scheduler
1778944244.111169807,fusion-workload-47,fusion,dqn-scheduler
1778944264.353529656,fusion-workload-48,fusion,dqn-scheduler
1778944284.570763733,fusion-workload-49,fusion,dqn-scheduler
1778944304.821241394,fusion-workload-50,fusion,dqn-scheduler
1778944325.066380449,fusion-workload-51,fusion,dqn-scheduler
1778944345.285184383,fusion-workload-52,fusion,dqn-scheduler
1778944365.515172109,fusion-workload-53,fusion,dqn-scheduler
1778944385.744958783,fusion-workload-54,fusion,dqn-scheduler
1778944405.964453769,fusion-workload-55,fusion,dqn-scheduler
1778944426.190401006,fusion-workload-56,fusion,dqn-scheduler
1778944446.416841590,fusion-workload-57,fusion,dqn-scheduler
1778944466.646123973,fusion-workload-58,fusion,dqn-scheduler
1778944486.877594503,fusion-workload-59,fusion,dqn-scheduler
1778944507.117299054,fusion-workload-60,fusion,dqn-scheduler
1778944527.347228357,fusion-workload-61,fusion,dqn-scheduler
1778944547.580028010,fusion-workload-62,fusion,dqn-scheduler
1778944567.798190800,fusion-workload-63,fusion,dqn-scheduler
1778944588.032282104,fusion-workload-64,fusion,dqn-scheduler
1778944608.255066411,fusion-workload-65,fusion,dqn-scheduler
1778944628.477670574,fusion-workload-66,fusion,dqn-scheduler
1778944648.696187496,fusion-workload-67,fusion,dqn-scheduler
1778944668.947147074,fusion-workload-68,fusion,dqn-scheduler
1778944689.189646201,fusion-workload-69,fusion,dqn-scheduler
1778944709.415287142,fusion-workload-70,fusion,dqn-scheduler
1778944729.649007029,fusion-workload-71,fusion,dqn-scheduler
1778944749.885526442,fusion-workload-72,fusion,dqn-scheduler
1778944770.128494189,fusion-workload-73,fusion,dqn-scheduler
1778944790.359280256,fusion-workload-74,fusion,dqn-scheduler
1778944810.596235446,fusion-workload-75,fusion,dqn-scheduler
1778944830.830543385,fusion-workload-76,fusion,dqn-scheduler
1778944851.050813015,fusion-workload-77,fusion,dqn-scheduler
1778944871.262305705,fusion-workload-78,fusion,dqn-scheduler
1778944891.485120260,fusion-workload-79,fusion,dqn-scheduler
1778944911.710820375,fusion-workload-80,fusion,dqn-scheduler
1778944931.938820440,fusion-workload-81,fusion,dqn-scheduler
1778944952.158291248,fusion-workload-82,fusion,dqn-scheduler
1778944972.376132062,fusion-workload-83,fusion,dqn-scheduler
1778944992.615984272,fusion-workload-84,fusion,dqn-scheduler
1778945012.845247971,fusion-workload-85,fusion,dqn-scheduler
1778945033.082115135,fusion-workload-86,fusion,dqn-scheduler
1778945053.322973667,fusion-workload-87,fusion,dqn-scheduler
1778945073.558569193,fusion-workload-88,fusion,dqn-scheduler
1778945093.784715023,fusion-workload-89,fusion,dqn-scheduler
1778945114.001729512,fusion-workload-90,fusion,dqn-scheduler
1778945134.239527438,fusion-workload-91,fusion,dqn-scheduler
1778945154.458933488,fusion-workload-92,fusion,dqn-scheduler
1778945174.690925088,fusion-workload-93,fusion,dqn-scheduler
1778945194.933066549,fusion-workload-94,fusion,dqn-scheduler
1778945215.178892510,fusion-workload-95,fusion,dqn-scheduler
1778945235.403745342,fusion-workload-96,fusion,dqn-scheduler
1778945255.611317594,fusion-workload-97,fusion,dqn-scheduler
1778945275.867187615,fusion-workload-98,fusion,dqn-scheduler
1778945296.100797067,fusion-workload-99,fusion,dqn-scheduler
1778945316.333877431,fusion-workload-100,fusion,dqn-scheduler
