deploy_ts,pod_name,workload_type,scheduler
1779076519.164493449,fusion-workload-66,fusion,dqn-scheduler
1779076539.420898037,fusion-workload-67,fusion,dqn-scheduler
1779076559.677954105,fusion-workload-68,fusion,dqn-scheduler
1779076579.909559377,fusion-workload-69,fusion,dqn-scheduler
1779076600.142090461,fusion-workload-70,fusion,dqn-scheduler
1779076620.378519141,fusion-workload-71,fusion,dqn-scheduler
1779076640.627196442,fusion-workload-72,fusion,dqn-scheduler
1779076660.860324874,fusion-workload-73,fusion,dqn-scheduler
1779076681.105729129,fusion-workload-74,fusion,dqn-scheduler
1779076701.347570199,fusion-workload-75,fusion,dqn-scheduler
1779076721.590622468,fusion-workload-76,fusion,dqn-scheduler
1779076741.840074318,fusion-workload-77,fusion,dqn-scheduler
1779076762.059370983,fusion-workload-78,fusion,dqn-scheduler
1779076782.296413694,fusion-workload-79,fusion,dqn-scheduler
1779076802.521630939,fusion-workload-80,fusion,dqn-scheduler
1779076822.761296715,fusion-workload-81,fusion,dqn-scheduler
1779076843.019750070,fusion-workload-82,fusion,dqn-scheduler
1779076863.233954499,fusion-workload-83,fusion,dqn-scheduler
1779076883.455127822,fusion-workload-84,fusion,dqn-scheduler
1779076903.678759164,fusion-workload-85,fusion,dqn-scheduler
1779076923.916200799,fusion-workload-86,fusion,dqn-scheduler
1779076944.236956889,fusion-workload-87,fusion,dqn-scheduler
1779076964.468663632,fusion-workload-88,fusion,dqn-scheduler
1779076984.703016529,fusion-workload-89,fusion,dqn-scheduler
1779077004.927802263,fusion-workload-90,fusion,dqn-scheduler
1779077025.155466952,fusion-workload-91,fusion,dqn-scheduler
1779077045.387619369,fusion-workload-92,fusion,dqn-scheduler
1779077065.613275616,fusion-workload-93,fusion,dqn-scheduler
1779077085.835816118,fusion-workload-94,fusion,dqn-scheduler
1779077106.054706874,fusion-workload-95,fusion,dqn-scheduler
